type,name,namespace,threat_type,description,legitimate_package
npm,ssbdnew,,typosquat,"Possible typosquat of ssb-ref Explanation: The package name 'ssbdnew' shares the prefix 'ssb' with 'ssb-ref' and adds a minimal variation ('dnew' versus '-ref') that can easily confuse users. This qualifies as an adversarial name based solely on its similarity and minor modification. There is no indication that 'ssbdnew' is a legitimate fork (no username or clear organizational context) or that it serves a distinct purpose. The description 'security holding package' is vague and raises suspicion about its intent, and the sole maintainer being listed as 'npm' further undermines its legitimacy. Overall, these factors indicate that 'ssbdnew' is likely intended to mimic 'ssb-ref' with potentially malicious intent. Risk level: High).",ssb-ref
npm,sse-channel,,false_positive,Possible typosquat of side-channel,side-channel
npm,ssm-lib,,false_positive,Possible typosquat of dom-lib,dom-lib
npm,state,,false_positive,"Possible typosquat of sane Explanation: The package 'state' is only two edits away from 'sane', suggesting an intentional mimic designed to confuse users. Based solely on the name, it qualifies as an adversarial name. The evidence indicates that 'state' is clearly presented as a fork of 'sane' rather than a distinct package, and its poor metadata (no README data) reinforces the suspicion. Additionally, the maintained listing does not match a widely recognized maintainer associated with 'sane', tipping the balance towards suspicious intent. Risk level: High).",sane
npm,staticland,@visisoft,false_positive,"Possible typosquat of flow-static-land Explanation: The package '@visisoft/staticland' shares the core name component 'staticland' with 'flow-static-land', and the simple removal of the 'flow-' prefix creates high similarity, which could easily confuse users. This intentional resemblance indicates an adversarial name, hence 'is_adversarial_name' is true. The change in scope (@visisoft) does not clearly indicate a fork based on a user name being appended, so 'is_fork' is false. The similar focus on Algebraic Data Types in both packages leads to the conclusion that they do not have distinct purposes ('has_distinct_purpose' is false). There is no evidence this package is used for testing ('is_test' is false), and while '@visisoft/staticland' does list the maintainer 'semmel', we do not have enough indication that this maintainer is recognized as the legitimate maintainer of 'flow-static-land', so 'is_known_maintainer' is set to false. The package includes a proper README, so 'no_readme' is false. The mimicking of the legitimate package's name and overlapping metadata, along with the potential to confuse users, indicate suspicious intent ('has_suspicious_intent' is true). There is no indication of a well-known relocation from one package to the other, making 'is_relocated_package' false. Risk level: High).",flow-static-land
npm,stlintreact,,typosquat,"Possible `1-step D-L dist` typosquat of tslint-react Explanation: The package name 'stlintreact' is extremely similar to 'tslint-react' (only a one-character change at the start), which can deceive users by mimicking the legitimate package. This naming modification qualifies as an adversarial name due to its minimal change and potential for confusion. There is no user or organization prefix/suffix in the name, so it is not considered a fork. Given the similarity, it is assumed to be an impersonation attempt, and hence it does not have a distinct purpose separate from the original package. Although its description is minimal and contains a note 'security holding package', which is suspicious, it does not indicate it is simply for testing. The maintainers list includes 'npm', which in this context – accompanied by a security holding label – does not appear as a legitimate maintainer and lends further suspicion to its intent. No clear evidence exists of relocation to a different package name. The presence of some README text prevents marking it as lacking documentation. Overall, based solely on the package name and metadata, it appears to be an intentionally misleading package mimicking 'tslint-react', triggering high suspicion for typosquatting. Risk level: High).",tslint-react
npm,stream-chat-react-native-core-tyket,,typosquat,"Possible `simplification` typosquat of stream-chat-react-native-core Explanation: The package name 'stream-chat-react-native-core-tyket' is extremely similar to the legitimate 'stream-chat-react-native-core' with only an additional suffix '-tyket'. This minor modification can easily deceive users based solely on name similarity, marking it as adversarial. The use of the suffix 'tyket', which is also the sole maintainer listed, suggests that it is a deliberate fork rather than a separate project with a distinct purpose, especially since its description is almost identical to the legitimate package's description. There is no evidence to indicate that it is intended for testing, nor does it have a missing README. Therefore, the metrics indicate a likely misleading typosquat/fork with suspicious intent. Risk level: High).",stream-chat-react-native-core
npm,string-collapse-white-space,,false_positive,Possible typosquat of collapse-white-space,collapse-white-space
npm,string.prototype.at,@nolyfill,false_positive,Possible typosquat of string.prototype.at,string.prototype.at
npm,string.prototype.codepointat,@nolyfill,false_positive,Possible typosquat of string.prototype.codepointat,string.prototype.codepointat
npm,string.prototype.includes,@nolyfill,false_positive,Possible typosquat of string.prototype.includes,string.prototype.includes
npm,string.prototype.matchall,@nolyfill,false_positive,Possible typosquat of string.prototype.matchall,string.prototype.matchall
npm,string.prototype.matchall,@types,false_positive,"Possible `scope confusion` typosquat of string.prototype.matchall Explanation: The package '@types/string.prototype.matchall' is considered an adversarial name due to the addition of the '@types/' namespace, which is a common development namespace but can also create confusion. It does not appear to be a fork as there is no indication in the name or description that it is derived from 'string.prototype.matchall'. The maintainers are known, which adds legitimacy, but the potential for user deception remains due to the namespace difference.",string.prototype.matchall
npm,string.prototype.padend,@nolyfill,false_positive,Possible typosquat of string.prototype.padend,string.prototype.padend
npm,string.prototype.padstart,@nolyfill,false_positive,Possible typosquat of string.prototype.padstart,string.prototype.padstart
npm,string.prototype.repeat,@nolyfill,false_positive,Possible typosquat of string.prototype.repeat,string.prototype.repeat
npm,string.prototype.replaceall,@nolyfill,false_positive,Possible typosquat of string.prototype.replaceall,string.prototype.replaceall
npm,string.prototype.trim,@nolyfill,false_positive,Possible typosquat of string.prototype.trim,string.prototype.trim
npm,string.prototype.trim,@types,false_positive,"Possible `scope confusion` typosquat of string.prototype.trim Explanation: @types/string.prototype.trim is an intentional mimic of string.prototype.trim due to the similarity in names and the addition of the @types/ namespace, which is commonly used for type definitions in TypeScript. The package appears to be a fork as it uses a recognized namespace but does not have a distinct purpose from the legitimate package. The maintainers are known in the npm community, which adds to its legitimacy, but the potential for confusion remains due to the naming convention.",string.prototype.trim
npm,string.prototype.trimend,@nolyfill,false_positive,Possible typosquat of string.prototype.trimend,string.prototype.trimend
npm,string.prototype.trimright,@nolyfill,false_positive,Possible typosquat of string.prototype.trimright,string.prototype.trimright
npm,string.prototype.trimstart,@nolyfill,false_positive,Possible typosquat of string.prototype.trimstart,string.prototype.trimstart
npm,strip-nasi,,typosquat,Possible typosquat of strip-ansi,strip-ansi
npm,stylecow-plugin-import,,false_positive,"Possible typosquat of stylelint-plugin-import Explanation: The package name 'stylecow-plugin-import' is highly similar to the legitimate 'stylelint-plugin-import' with only a minor change (replacing 'lint' with 'cow'). This small substitution could confuse users, marking it as an adversarial name. Since both packages serve a very similar role (processing and managing CSS imports) and the description is almost identical in purpose, they do not have a distinct purpose. It is not considered a fork because there is no indication of a username or clear fork marker in the package name. The package is not intended solely for testing purposes, has a readme, and its maintainer 'oscarotero' is recognized in the ecosystem, which on one hand could help legitimize it, but the deceptive name and near identical description mean that it still raises suspicion for typosquatting. Risk level: High).",stylelint-plugin-import
npm,stylecow-plugin-rem,,false_positive,"Possible typosquat of @rsbuild/plugin-rem Explanation: The package name 'stylecow-plugin-rem' closely mimics '@rsbuild/plugin-rem' by using a similar naming pattern with only the organization prefix changed, which is an adversarial technique. Despite having a complete README and similar functionality, the change in namespace and the similarity of the names suggest intentional mimicry, making it suspicious. There is no indication that it is a fork (no explicit user prefix indicating forking) or that it serves a distinct purpose compared to the legitimate package. The maintainers differ from those of the legitimate package, which further supports that this is not a well-endorsed fork but a potential typosquat with suspicious intent. Risk level: High).",@rsbuild/plugin-rem
npm,styled-beautify-components,,false_positive,Possible typosquat of styled-components,styled-components
npm,stylelint-config-bod,,false_positive,Possible typosquat of stylelint-config-html,stylelint-config-html
npm,stylelint-config-neon-order,,false_positive,Possible typosquat of stylelint-config-clean-order,stylelint-config-clean-order
npm,stylelint-config-obojobo,,false_positive,"Possible typosquat of stylelint-config-hudochenkov Explanation: The naming pattern of 'stylelint-config-obojobo' closely mimics that of the legitimate 'stylelint-config-hudochenkov' by only changing the suffix. This kind of minimal alteration is a typical adversarial tactic intended to mislead users, and thus is classified as an adversarial name. There is no indication that the name includes a clear user or organization identifier which would signal a legitimate fork, and the package lacks a README. The listed maintainers do not match the established reputation of the maintainer for the legitimate package, which further supports suspicion. Overall, given these similarities and the absence of distinguishing content or documentation, the package appears to have suspicious intent, is not a distinct implementation, and should be considered a typosquat. Risk level: High).",stylelint-config-hudochenkov
npm,stylished-components,,false_positive,Possible typosquat of styled-components,styled-components
npm,stylis-ifl4,,typosquat,"Possible `simplification` typosquat of stylis Explanation: The package 'stylis-ifl4' is labeled as a 'security holding package', which is often used to prevent typosquatting. The name 'stylis-ifl4' closely resembles 'stylis' with an additional suffix, which could confuse users. The maintainer 'npm' is not a known individual or organization, increasing suspicion. The description does not provide any distinct purpose or functionality, further suggesting it might be a placeholder to prevent typosquatting.",stylis
npm,subscribe,@medeity,false_positive,Possible typosquat of @fastify/sensible,@fastify/sensible
npm,subtle-cryptr,,typosquat,"Possible typosquat of cryptr Explanation: Although “subtle-cryptr” adds a descriptive prefix and isn’t a character-level typo of “cryptr,” both packages perform the same AES-GCM encryption/decryption in Node.js. The high functional overlap and the shared “-cryptr” suffix create user confusion, making this package a potential impersonator. There’s no clear fork indicator or well-known maintainer, and while the README is well-written, the deceptive naming intent is suspicious. Risk level: High.",cryptr
npm,supabase-zod,,false_positive,"Possible typosquat of zod Explanation: The package 'supabase-zod' lacks a description and has no README data, making it difficult to determine its purpose or legitimacy. The name 'supabase-zod' suggests a potential association with 'zod', but without further information, it could be a typosquat. The maintainer 'ivanbtrujillo' is not recognized as a known maintainer in the npm community, adding to the suspicion.",zod
npm,support-lib,,false_positive,"Possible typosquat of bitcore-lib Explanation: The package name 'support-lib' mimics the structure of 'bitcore-lib' by retaining the '-lib' suffix, which can mislead users despite the different prefix. The one-step substitution of the prefix along with the security holding package descriptor (which is unusual for a library) creates a deceptive setup that appears designed to confuse and potentially mislead users by impersonating a well-known package. There is no indication that 'support-lib' is a fork (no username prefix/suffix), and its controversial description further supports a suspicion of typosquatting rather than serving a distinct purpose. Additionally, while both packages are in the npm ecosystem, there is no clear legitimate organizational association for 'support-lib', and its description raises concerns regarding malicious intent. Therefore, it is flagged as having an adversarial name and suspicious intent. Risk level: High).",bitcore-lib
npm,survey-react,@acrossthecloud,typosquat,"Possible `scope confusion` typosquat of survey-react Explanation: The scoped name @acrossthecloud/survey-react mirrors the legitimate survey-react naming and description almost exactly, likely to confuse users. It is not an official fork (no DevExpress or SurveyJS affiliation) and serves no distinct purpose beyond impersonation. The maintainer is not a recognized SurveyJS publisher, and the package description is copy-pasted from the official library, indicating deceptive intent. Risk level: High.",survey-react
npm,svg,@cuisine-360,false_positive,"Possible typosquat of react-svg Explanation: The target package @cuisine-360/svg uses a different scope and prefix than react-svg (no 'react-' prefix), so it’s not a clear adversarial copy in name (is_adversarial_name=false). However, it provides no description or README, is maintained by an unknown user, and has generic naming that could mislead users searching for SVG utilities. There’s no indication it’s a fork or a relocation, and its purpose is undefined, so we can’t identify a distinct, legitimate use case. These factors make it suspicious (obvious_not_typosquat=false, has_suspicious_intent=true). All other flags (is_fork, has_distinct_purpose, is_test, is_known_maintainer, is_relocated_package) are set to false due to lack of evidence. Risk level: Medium.",react-svg
npm,svg-captcha-color,,typosquat,"Possible `simplification` typosquat of svg-captcha Explanation: The package name 'svg-captcha-color' is extremely similar to 'svg-captcha' with only the addition of '-color', a typical pattern of suffix augmentation that can potentially confuse users. This qualifies as an adversarial name. Although the description reveals that the core code is modified from the original, the naming convention does not include an explicit username or organization indicator that would normally signal a fork; hence it is not considered an obvious fork. Furthermore, the added '-color' suffix does not represent a truly distinct functionality – it is essentially offering the same SVG captcha generation with a possible color option, so it does not have a distinct purpose from 'svg-captcha'. The package is not designed for testing purposes, its README is present, and having a single maintainer ('ncbql') who is not recognized as a known maintainer for the original package contributes further to the suspicion that although the package may be a legitimate fork or extension, its naming strategy is adversarial enough to flag it as a potential typosquat attempt. Risk level: Medium).",svg-captcha
npm,svg-captcha-express,,typosquat,"Possible `simplification` typosquat of svg-captcha Explanation: The package name 'svg-captcha-express' is extremely similar to 'svg-captcha', with the only difference being the '-express' suffix. While such suffixes are sometimes added legitimately to indicate express-specific integration, in this case the very minor change in the package name along with nearly identical descriptions makes it quite confusing and likely intended to mimic or impersonate the legitimate package. There is no indication that the name includes a username (which would mark it as a fork) and both packages serve nearly the same purpose (generating SVG captchas), meaning they do not offer a distinct additional functionality. Furthermore, the sole maintainer for svg-captcha-express ('lazarofl') is not recognized as a known maintainer of the original package. Readme and description are present but almost identical in purpose, which strengthens the impression of mimicry. For these reasons, the overall metrics indicate a potentially suspicious/adversarial naming intent. Risk level: High).",svg-captcha
npm,svg-captcha-hhhhhhhhh,,typosquat,"Possible `simplification` typosquat of svg-captcha Explanation: The package 'svg-captcha-hhhhhhhhh' is almost identical to 'svg-captcha' except for an added suffix ('hhhhhhhhh') that may confuse users into thinking it is the legitimate package. Based solely on the package name, the adversarial naming (a suffix augmentation) is a potential method for typosquatting. There is no indication that the altered name represents a fork via username or organizational affiliation, and the provided usage example mirrors the legitimate package’s behavior. The functionality appears not to be distinct and the description is nearly identical to the original package’s, which strengthens the suspicion. Additionally, the maintainer ('th_han') is not recognized as a maintainer of the legitimate package, adding further doubt. Although the package does include a readme-like usage snippet, the overall evidence points toward deceptive intent rather than a legitimate distinct or test purpose. Risk level: High).",svg-captcha
npm,svg-sprite-generator,@thyeone,false_positive,"Possible scope confusion typosquat of svg-sprite-generator - Explanation: The package '@thyeone/svg-sprite-generator' uses a namespace that does not clearly indicate a known organization or user related to the legitimate package 'svg-sprite-generator'. The namespace 'thyeone' does not appear to be widely recognized, and the description 'svg-auto-generator' is vague and does not provide enough information to determine a distinct purpose. The similarity in names and lack of clear differentiation in purpose or functionality makes it potentially suspicious.",svg-sprite-generator
npm,swagger-node-express,,false_positive,Possible typosquat of swagger-ui-express,swagger-ui-express
npm,swell-storefront,,false_positive,"Possible typosquat of @ikas/storefront Explanation: The package name swell-storefront shares the 'storefront' term with the legitimate @ikas/storefront, which could confuse users due to the similarity and potential mimicry. The name difference, where 'swell' is added instead of 'ikas', is a typical adversarial modification intended to impersonate the legitimate package's identity, hence is_adversarial_name is true. There is no indication of the package being a fork since the naming does not include a clear user name prefix or suffix, so is_fork is false. Despite the similarity in naming suggesting they target similar storefront functionalities, the two packages are not clearly distinct in purpose, especially given that swell-storefront's description states it has been renamed and moved to another package (Swell JS), implying an impersonation rather than a complementary offering; therefore, has_distinct_purpose is set to false. The package does not appear to be for testing, and the known maintainers (['ei']) do not convey any high reputational evidence, leading is_known_maintainer to be false. Since swell-storefront provides a README, no_readme is false. The overall similarity in naming combined with the relocation message and potential intent to mimic the legitimate package contributes to a suspicious intent, so has_suspicious_intent is true. Finally, there is no evidence that swell-storefront is a relocated package of @ikas/storefront, thus is_relocated_package is false. Risk level: High).",@ikas/storefront
npm,switcher,@rescui,false_positive,Possible typosquat of @smui/switch,@smui/switch
npm,swr,@orval,false_positive,Possible typosquat of swr,swr
npm,swwao-shared,,false_positive,"Possible typosquat of @novu/shared Explanation: The package name 'swwao-shared' shares the '-shared' suffix with '@novu/shared' and the structure suggests it may be an intentional mimic to confuse users. The modification of the prefix elements (from 'novu' to 'swwao') appears to be a case of adversarial naming, even though it does not follow a user namespace fork pattern. The similarity in naming without clear distinct purpose (and both lacking README data) raises suspicion. Although the maintainer 'christomou' is legitimate, the overall naming mimicry and lack of clear documentation lead to a judgment that the package shows suspicious intent. Therefore, obvious_not_typosquat is set to false, is_adversarial_name is true, is_fork is false, and has_distinct_purpose is false. Additionally, the package does not serve a testing role, has no README, and is not a relocated package. Risk level: High).",@novu/shared
npm,sync-directory,@zamiell,typosquat,"Possible `scope confusion` typosquat of sync-directory Explanation: The scoped package @zamiell/sync-directory duplicates the exact functionality and README of the unscoped sync-directory, using only a namespace prefix to potentially confuse users into installing the wrong one. The name is similar enough to cause confusion (just a namespace added), and there’s no indication it’s a legitimate fork or a distinct implementation. The maintainer ‘zamiell’ is not a known author of the original package, and the duplicate documentation suggests a typosquatting intent rather than a new purpose or relocation. Risk level: High.",sync-directory
npm,syncopate,,false_positive,"Possible typosquat of synckit Explanation: The package 'syncopate' is very similar in name to 'synckit' with only a minor alteration in the ending which could easily confuse users. This similarity qualifies it as an adversarial name since it falls under 1-step Levenshtein distance/adversarial naming tactics. There is no indication that the package name includes any username or legitimate organizational prefix/suffix, so it is not considered a fork. Both packages aim to alter asynchronous execution to synchronous behavior, so they do not have a distinct purpose, implying that syncopate appears to be an impersonation of synckit. Additionally, the maintainer 'archive_donotuse' does not represent a known trusted maintainer in the community, increasing the suspicion. The package provides a README, so no_readme is false. Overall, the similarity in naming and functionality raises concerns of suspicious intent. Risk level: High).",synckit
npm,table-b,,false_positive,"Possible `1-step D-L dist` typosquat of table-js Explanation: The package name 'table-b' is very similar to 'table-js' (with an edit distance of 2) and appears to mimic its naming convention, suggesting an adversarial intent purely based on the name. The similarity combined with the nearly identical usage instructions (with minimal modifications) in the description indicates that this is likely an intentional fork intended to confuse users rather than a distinct project. Additionally, the fact that its maintainers (['bouzuya']) are different from the known maintainers of the legitimate package adds to the suspicion. Risk level: High).",table-js
npm,tag,@snmt-react-ui,false_positive,Possible typosquat of @chakra-ui/tag,@chakra-ui/tag
npm,tag-markdown,,typosquat,"Possible `simplification` typosquat of markdown Explanation: The package name 'tag-markdown' is very similar to 'markdown' with a simple prefix augmentation, which falls under adversarial naming techniques. Despite its description mentioning use as a tagged template function (which is a slight functional twist), it essentially serves the same purpose of converting Markdown to HTML, making its purpose not distinctly different from 'markdown'. There is no indication that this is a fork (i.e., it does not include a username in the name), and its maintainers are legitimate. The package includes a proper README, so no_readme is false, but the overall similarity in naming and functionality suggests potentially suspicious intent. Risk level: High).",markdown
npm,tailwindcss-variants,,typosquat,"Possible `asemantic substitution` typosquat of tailwind-variants Explanation: The package name 'tailwindcss-variants' differs from 'tailwind-variants' only by the addition of 'css', which is a minimal variation and can easily deceive users. This is classified as an adversarial name because the transformation is minor and could be used to impersonate the more established package. There is no indication (such as a user name prefix/suffix) that 'tailwindcss-variants' is an official fork; rather, its similarity implies an attempt to piggyback on the reputation of 'tailwind-variants'. Additionally, the package lacks a README, which reinforces suspicions of malicious intent. Although it comes with a maintainer, the single user 'victor-emanoel' is not sufficient to establish legitimacy in this case. For these reasons, most of the flags (is_adversarial_name, has_suspicious_intent) are set to true while distinguishing features (is_fork, has_distinct_purpose, is_known_maintainer) are set to false. Risk level: High).",tailwind-variants
npm,tangl-viewer,,false_positive,"Possible typosquat of @splinetool/viewer Explanation: The package 'tangl-viewer' has a very generic description 'README.md', which is abnormal and provides no information about its purpose or functionality. The name 'tangl-viewer' does not closely resemble '@splinetool/viewer', but the lack of description and context makes it suspicious. The maintainers 'vitalition' and 'alobanov' are not recognized as known maintainers in the npm community, adding to the suspicion.",@splinetool/viewer
npm,tanker-ts-i18n,,false_positive,Possible typosquat of @liff/i18n,@liff/i18n
npm,taoge-cli,,false_positive,Possible typosquat of cli,cli
npm,tar-js,@types,false_positive,"Possible typosquat of js-types Explanation: The package '@types/tar-js' has a namespace '@types/' which is commonly used for TypeScript type definitions, but the description is abnormal ('[object Object]'). The name 'tar-js' does not closely resemble 'js-types', but the lack of a proper description and the use of a common namespace without clear purpose makes it suspicious. The maintainers are not recognized as legitimate in the npm community.",js-types
npm,tasklogger,@essex,typosquat,"Possible typosquat of just-task-logger Explanation: The package '@essex/tasklogger' bears strong similarity to 'just-task-logger' by preserving the core token 'tasklogger', while the only meaningful difference is the addition of a namespace that does not clearly align with the legitimate package's identity. This similarity in naming may deceive users, thus it is marked as an adversarial name. The structure of the package name with a scope suggests it is not just a common utility but rather closely mimics the legitimate package, so its distinct purpose is unclear. Since the name does not include a clear username override typical of a fork, and given that recognized maintainers are present, it is not considered a fork nor is the maintainer indicator suspicious. The lack of a proper README further heightens concerns about suspicious intent. Overall, these factors point to the package potentially having malicious mimicry intent. Risk level: High).",just-task-logger
npm,tdigest,@types,false_positive,"Possible typosquat of types - Explanation: The package '@types/tdigest' uses a common namespace '@types/' which is typically used for TypeScript type definitions. However, the description is abnormal, and the legitimate package 'types' lacks a description. The maintainers list for '@types/tdigest' is suspiciously generic ('types'), which raises concerns about its legitimacy. The namespace '@types/' is common for type definitions, but without further context, it is difficult to determine the exact purpose or legitimacy of '@types/tdigest'.",types
npm,tedious-friendly,,false_positive,Possible typosquat of tedious,tedious
npm,temp-write,@lerna,false_positive,Possible typosquat of temp-write,temp-write
npm,tencentcloud-sdk-nodejs-tic,,false_positive,"Possible `simplification` typosquat of tencentcloud-sdk-nodejs Explanation: The name 'tencentcloud-sdk-nodejs-tic' modifies the legitimate package name 'tencentcloud-sdk-nodejs' with a suffix ('-tic') that is a minor alteration and is likely to deceive users. The edit distance is small and fits characteristics such as suffix augmentation, which qualifies it as an adversarial name. Despite the package maintainer being 'tencentcloudapi' (a known maintainer), the naming mimicry combined with nearly identical description to the official package indicates that this package is an obvious fork intended to confuse users, meeting criteria for malicious intent. Risk level: High).",tencentcloud-sdk-nodejs
npm,testepocdep,,malware,"Possible typosquat of testrpc Explanation: The names 'testepocdep' and 'testrpc' share a common prefix 'test', and the additional characters in 'testepocdep' appear to mimic or confuse users by making it look like an extension or variant of 'testrpc'. Several factors push toward suspicion: the name pattern seems adversarial even though it is not a straightforward fork (no obvious user name usage), and the package description contains the phrase 'security holding package' with an incomplete README, which raises suspicions about its intent. The lack of known maintainers further adds to concerns. Although the two packages might seem related due to the shared prefix, their naming differences are not significant enough to dispel confusion, leading to a determination that the package name is adversarial and the package itself shows suspicious intent, with no clear indication of being a legitimate fork nor a package serving a distinct purpose. Risk level: High).",testrpc
npm,test-peleg,,malware,"Possible typosquat of @inngest/test Explanation: The package 'test-peleg' is described as a 'security holding package', which is often used to prevent typosquatting. The name 'test-peleg' does not closely resemble '@inngest/test', but the lack of a clear purpose and the use of a common maintainer like 'npm' without further context makes it suspicious. The namespace difference is not significant enough to rule out typosquatting, and the description does not provide enough information to determine a distinct purpose or test usage.",@inngest/test
npm,text,@leafer-ui,false_positive,Possible typosquat of @leafygreen-ui/text-area,@leafygreen-ui/text-area
npm,text-field,@purpurds,false_positive,Possible typosquat of @vaadin/text-field,@vaadin/text-field
npm,text-preview,,false_positive,"Possible `1-step D-L dist` typosquat of jest-preview Explanation: The package name 'text-preview' mimics the structure of 'jest-preview' by retaining the '-preview' suffix while changing the prefix in a way that could confuse users. This pattern aligns with adversarial naming techniques such as prefix substitution. While there is insufficient description metadata (no README) and no explicit indication that it is a fork, the similarity in naming combined with an abnormal description (and thus lack of clarifying information) increases the suspicion that this may be an intentional mimic. The known maintainer 'calibr' provides some legitimacy, but the name similarity and other indicators collectively contribute to deeming the package suspicious.Package is likely a potential typosquat threat.",jest-preview
npm,thales-utils,,false_positive,Possible typosquat of utils,utils
npm,theme-utils,@ajk-ui,false_positive,Possible typosquat of @chakra-ui/theme-utils,@chakra-ui/theme-utils
npm,the-reading-time,,typosquat,"Possible `simplification` typosquat of reading-time Explanation: The package name 'the-reading-time' is only slightly modified from 'reading-time' (prefix augmentation), which is a common typosquatting technique. Its description is nearly identical to the legitimate package's, increasing the potential for user confusion. Although the maintainer is known, the similarity in naming and description suggests an adversarial intent rather than a genuine fork or distinct project. Risk level: High).",reading-time
npm,timesago,,typosquat,"Possible `1-step D-L dist` typosquat of timeago Explanation: The target name ‘timesago’ differs by only one character from ‘timeago’, making it easy to confuse users. Both packages serve the same core purpose (generating human-readable ‘time ago’ strings), so there is no distinct functionality. There is no indication that ‘timesago’ is a fork or authored by a known maintainer, and its README simply copies the legitimate project’s description, suggesting impersonation rather than innovation. Consequently, this looks like a typosquatting attempt rather than a legitimate alternative. Risk level: High.",timeago
npm,times-cli,,false_positive,Possible typosquat of cli,cli
npm,timezone-compare,,false_positive,"Possible `simplification` typosquat of timezone Explanation: The package 'timezone-compare' is an adversarial name as it closely resembles 'timezone' with a minor addition, which could confuse users. It has a distinct purpose related to timezones, differentiating it from the legitimate package. However, it is maintained by a known developer, which adds legitimacy. Overall, the combination of its name similarity and distinct purpose raises suspicion.",timezone
npm,tiny-colorize,,typosquat,"Possible `homophonic similarity` typosquat of tiny-colors Explanation: The names 'tiny-colorize' and 'tiny-colors' are very similar, differing by a minor alteration that could easily mislead users into confusing them. This one-step lexical change qualifies as an adversarial name. There is no indication that 'tiny-colorize' is a fork (such as inclusion of a username in the package name) and it appears to mimic 'tiny-colors' rather than serving a distinct purpose. The lack of a README further heightens suspicion. Although the maintainer 'sadlab' is known, the overall similarity of the name and the missing descriptive details lead to a conclusion of potential typosquatting. Risk level: High).",tiny-colors
npm,tiny-promisify,,false_positive,"Possible `simplification` typosquat of promisify Explanation: The package 'tiny-promisify' only differs by a prefix ('tiny-') from the legitimate 'promisify', which is a classic example of prefix augmentation used in typosquatting. Both packages have near-identical descriptions and serve the same purpose. There is no indication that the prefix is due to a username or a legitimate organizational namespace, and the maintainer ('gabmontes') is a known npm contributor. Despite providing a valid README, the close similarity in functionality and naming, along with the adversarial modification of the name, raise concerns regarding typosquatting. Risk level: High).",promisify
npm,tiny-utils,,false_positive,Possible typosquat of utils,utils
npm,title-anyway4,,typosquat,"Possible typosquat of title Explanation: The package name “title-anyway4” reuses the legitimate root “title” but appends a meaningless suffix. It provides no descriptive readme or usage instructions, has an unknown maintainer, and shows no clear, distinct functionality—suggesting it’s trying to capitalize on the popularity of the real “title” package. The large suffix makes the name less of a simple typo but still leverages user confusion. Overall, it lacks legitimacy and appears malicious. Risk level: Medium.",title
npm,tmpfile,,typosquat,"Possible `1-step D-L dist` typosquat of tempfile Explanation: The names differ by only one character (tmpfile vs tempfile), making them easily confusable. Both provide nearly identical functionality—returning temporary file paths with optional extensions—so there’s no distinct purpose. There’s no indication of a legitimate fork, no recognized maintainer reputation, and the package is documented with a README. However, the close name match and overlapping feature set suggest an attempt to capitalize on user typos, indicating suspicious intent. Risk level: High.",tempfile
npm,tobo-cordova-plugin-inappbrowser,,typosquat,"Possible `simplification` typosquat of cordova-plugin-inappbrowser Explanation: The package 'tobo-cordova-plugin-inappbrowser' is a clear prefix augmentation of the legitimate 'cordova-plugin-inappbrowser', which makes it highly likely to be an adversarial name intended to mimic the original. Its description closely mirrors that of the legitimate package without indicating a fork, a distinct purpose, or a testing utility. Although the maintainer appears to be a known member of the npm community, the naming similarity remains suspicious, leading to a high confidence of potential typosquatting.Package is adversarial and have similar purpose, so it's likely a typosquat.",cordova-plugin-inappbrowser
npm,tod-api,,false_positive,Possible simplification typosquat of api,api
npm,tokenizers-js,@bluryar,false_positive,"Possible typosquat of llama-tokenizer-js - Explanation: The package '@bluryar/tokenizers-js' has no README data, which is abnormal. The namespace '@bluryar' does not appear to be a known organization or user related to 'llama-tokenizer-js'. The names are not similar enough to suggest a direct typosquat, but the lack of information and the use of a namespace make it suspicious.",llama-tokenizer-js
npm,toobit-dev,,false_positive,"Possible typosquat of @formkit/dev Explanation: The package name 'toobit-dev' has a similar suffix to '@formkit/dev' and a relatively low edit distance (6), and its name appears to mimic the legitimate package by using '-dev', which could mislead users. Additionally, the description is suspicious as it labels the package as a 'security holding package' which is a red flag for malicious intent. The absence of recognized maintainers further supports mistrust, and the package naming pattern indicates it is intended as a fork or mimic rather than serving a distinct purpose. Overall, both the name pattern and the suspicious description raise concerns about dupe or typosquat behavior. Risk level: High).",@formkit/dev
npm,tooltip,@ailiyah-ui,false_positive,Possible typosquat of @gluestack-ui/tooltip,@gluestack-ui/tooltip
npm,tooltip,@aria-ui,false_positive,Possible typosquat of @gluestack-ui/tooltip,@gluestack-ui/tooltip
npm,tooltip,@boclips-ui,false_positive,Possible typosquat of @gluestack-ui/tooltip,@gluestack-ui/tooltip
npm,tooltip,@calm-ui,false_positive,Possible typosquat of @chakra-ui/tooltip,@chakra-ui/tooltip
npm,tooltip,@destyler,false_positive,Possible typosquat of @atlaskit/tooltip,@atlaskit/tooltip
npm,tooltip,@oku-ui,false_positive,Possible typosquat of @gluestack-ui/tooltip,@gluestack-ui/tooltip
npm,toosoon-utils,,false_positive,Possible typosquat of utils,utils
npm,topkat-utils,,false_positive,Possible typosquat of utils,utils
